InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,TotalSales
568716,22867,HAND WARMER BIRD DESIGN,1,2011-09-28 16:13:00,4.13,United Kingdom,4.13
549711,84920,PINK FLOWER FABRIC PONY,4,2011-04-11 14:07:00,3.75,United Kingdom,15.0
552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-08 11:52:00,2.95,United Kingdom,5.9
572553,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-10-24 17:09:00,4.13,United Kingdom,4.13
540646,22247,BUNNY DECORATION MAGIC GARDEN,5,2011-01-10 14:32:00,0.81,United Kingdom,4.050000000000001
552669,18094C,WHITE AND BLUE CERAMIC OIL BURNER,6,2011-05-10 15:05:00,1.25,United Kingdom,7.5
576644,22670,FRENCH WC SIGN BLUE METAL,1,2011-11-16 10:01:00,2.46,United Kingdom,2.46
539468,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-19 13:31:00,12.75,United Kingdom,25.5
553541,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-05-17 15:33:00,1.63,United Kingdom,3.26
547845,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-27 11:51:00,1.25,United Kingdom,45.0
541219,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3,2011-01-14 14:06:00,3.29,United Kingdom,9.870000000000001
578149,20674,GREEN POLKADOT BOWL,3,2011-11-23 11:11:00,2.46,United Kingdom,7.38
551824,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2011-05-04 12:32:00,0.21,United Kingdom,12.6
C539576,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,-24,2010-12-20 12:25:00,2.95,EIRE,-70.80000000000001
536759,21781,MA CAMPAGNE CUTLERY BOX,1,2010-12-02 14:26:00,14.95,United Kingdom,14.95
545188,22614,PACK OF 12 SPACEBOY TISSUES,4,2011-02-28 15:19:00,0.29,United Kingdom,1.16
551250,21930,JUMBO STORAGE BAG SKULLS,2,2011-04-27 12:00:00,2.08,United Kingdom,4.16
559052,84251G,"GREETING CARD, OVERCROWDED POOL.",3,2011-07-05 16:53:00,0.42,United Kingdom,1.26
575477,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-11-09 16:14:00,1.63,United Kingdom,1.63
565384,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-09-02 15:45:00,8.95,United Kingdom,35.8
547919,22291,HANGING CHICK CREAM DECORATION,2,2011-03-28 12:52:00,1.45,United Kingdom,2.9
557131,22898,CHILDRENS APRON APPLES DESIGN,8,2011-06-17 08:52:00,1.95,United Kingdom,15.6
546851,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-03-17 13:23:00,1.25,Germany,15.0
560926,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-07-22 09:20:00,2.46,United Kingdom,2.46
575607,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-11-10 12:37:00,1.46,United Kingdom,1.46
536528,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-01 13:17:00,3.75,United Kingdom,3.75
549153,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-04-06 15:47:00,2.95,United Kingdom,17.700000000000003
570424,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-10-10 13:41:00,2.1,United Kingdom,4.2
536570,22113,GREY HEART HOT WATER BOTTLE,36,2010-12-01 15:35:00,3.39,United Kingdom,122.04
572035,22712,CARD DOLLY GIRL ,144,2011-10-20 12:03:00,0.36,Netherlands,51.839999999999996
551997,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-05-05 15:47:00,8.29,United Kingdom,8.29
566452,23301,GARDENERS KNEELING PAD KEEP CALM ,8,2011-09-12 16:14:00,1.65,United Kingdom,13.2
568101,21213,PACK OF 72 SKULL CAKE CASES,24,2011-09-23 15:21:00,0.55,United Kingdom,13.200000000000001
539725,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-21 13:58:00,1.65,United Kingdom,8.25
578347,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-11-24 09:26:00,4.13,United Kingdom,4.13
537638,22539,MINI JIGSAW DOLLY GIRL,4,2010-12-07 15:28:00,0.85,United Kingdom,3.4
543459,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-02-08 13:28:00,0.85,France,10.2
541672,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-01-20 13:02:00,3.75,United Kingdom,15.0
560942,20713,JUMBO BAG OWLS,2,2011-07-22 11:31:00,2.08,United Kingdom,4.16
540178,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-01-05 12:42:00,2.95,France,17.700000000000003
563195,22886,NUMBER TILE VINTAGE FONT 7,1,2011-08-12 16:36:00,4.13,United Kingdom,4.13
571641,35933,PINK STOCKING CHRISTMAS DECORATION,20,2011-10-18 12:07:00,0.38,United Kingdom,7.6
559372,22447,PIN CUSHION BABUSHKA BLUE,6,2011-07-08 10:23:00,3.35,Switzerland,20.1
555845,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-06-07 13:19:00,0.42,United Kingdom,0.42
537240,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2010-12-06 10:08:00,0.85,United Kingdom,0.85
552864,23200,JUMBO BAG PEARS,10,2011-05-11 17:13:00,2.08,United Kingdom,20.8
548373,82599,FANNY'S REST STOPMETAL SIGN,1,2011-03-30 16:34:00,4.13,United Kingdom,4.13
569241,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-10-03 09:30:00,0.83,United Kingdom,9.959999999999999
571681,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-10-18 13:44:00,3.75,United Kingdom,15.0
539185,21439,BASKET OF TOADSTOOLS,1,2010-12-16 11:53:00,1.25,United Kingdom,1.25
542780,21175,GIN + TONIC DIET METAL SIGN,24,2011-02-01 09:38:00,2.1,United Kingdom,50.400000000000006
561025,23284,DOORMAT KEEP CALM AND COME IN,1,2011-07-24 10:37:00,7.95,United Kingdom,7.95
568583,23202,JUMBO BAG VINTAGE LEAF,3,2011-09-28 10:09:00,2.08,United Kingdom,6.24
575177,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-11-08 18:41:00,5.79,United Kingdom,5.79
536796,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-02 15:46:00,2.1,United Kingdom,2.1
568938,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,3,2011-09-29 14:46:00,0.55,United Kingdom,1.6500000000000001
581439,23291,DOLLY GIRL CHILDRENS CUP,1,2011-12-08 16:30:00,2.46,United Kingdom,2.46
576688,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-16 12:16:00,0.55,United Kingdom,13.200000000000001
567482,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-09-20 13:42:00,16.95,United Kingdom,16.95
571797,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-10-19 11:41:00,8.29,United Kingdom,8.29
546542,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-03-14 15:13:00,4.65,United Kingdom,9.3
553739,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2011-05-19 09:23:00,3.95,United Kingdom,31.6
548386,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-30 16:48:00,2.08,United Kingdom,2.08
577150,23084,RABBIT NIGHT LIGHT,48,2011-11-18 09:48:00,4.96,United Kingdom,238.07999999999998
550207,22502,PICNIC BASKET WICKER SMALL,1,2011-04-15 10:38:00,8.29,United Kingdom,8.29
559506,22670,FRENCH WC SIGN BLUE METAL,1,2011-07-08 15:17:00,2.46,United Kingdom,2.46
577855,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,2011-11-22 11:18:00,0.42,United Kingdom,0.42
560491,23237,SET OF 4 KNICK KNACK TINS LEAF,1,2011-07-19 10:51:00,4.15,Australia,4.15
569537,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-10-04 15:45:00,0.42,United Kingdom,8.4
558904,46776A,WOVEN BUBBLE GUM CUSHION COVER,2,2011-07-04 16:18:00,4.13,United Kingdom,8.26
578522,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-11-24 14:09:00,1.45,United Kingdom,2.9
569367,23355,HOT WATER BOTTLE KEEP CALM,4,2011-10-03 15:28:00,4.95,United Kingdom,19.8
555635,23201,JUMBO BAG ALPHABET,10,2011-06-06 12:29:00,1.95,United Kingdom,19.5
569518,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-04 14:28:00,2.95,United Kingdom,2.95
560772,23140,TRIPLE WIRE HOOK IVORY HEART,2,2011-07-20 16:12:00,4.13,United Kingdom,8.26
574864,23581,JUMBO BAG PAISLEY PARK,6,2011-11-07 12:29:00,2.08,United Kingdom,12.48
567170,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2011-09-18 12:40:00,2.95,United Kingdom,2.95
572283,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,2011-10-23 11:42:00,0.29,United Kingdom,1.16
553007,16016,LARGE CHINESE STYLE SCISSOR,50,2011-05-12 16:50:00,0.85,United Kingdom,42.5
569358,23515,EMBROIDERED RIBBON REEL DAISY ,6,2011-10-03 14:53:00,2.08,United Kingdom,12.48
570223,21269,ANTIQUE CREAM CUTLERY SHELF ,2,2011-10-09 13:11:00,8.5,United Kingdom,17.0
557614,23004,TRAVEL CARD WALLET PANTRY,96,2011-06-21 13:22:00,0.42,United Kingdom,40.32
554556,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-05-25 10:11:00,1.65,United Kingdom,33.0
578233,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6,2011-11-23 12:20:00,1.65,United Kingdom,9.899999999999999
547906,22432,WATERING CAN PINK BUNNY,1,2011-03-28 12:13:00,1.95,United Kingdom,1.95
540033,21060,PARTY INVITES BALLOON GIRL,5,2011-01-04 14:12:00,0.85,United Kingdom,4.25
562024,23250,VINTAGE RED TRIM ENAMEL BOWL ,2,2011-08-01 16:07:00,2.46,United Kingdom,4.92
552265,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-05-08 11:41:00,3.75,United Kingdom,3.75
551414,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-28 13:35:00,2.08,United Kingdom,20.8
551816,21086,SET/6 RED SPOTTY PAPER CUPS,6,2011-05-04 11:50:00,0.65,United Kingdom,3.9000000000000004
576053,21329,DINOSAURS  WRITING SET ,5,2011-11-13 14:53:00,1.65,United Kingdom,8.25
573381,23348,CHILDRENS TOY COOKING UTENSIL SET,2,2011-10-30 14:05:00,2.08,United Kingdom,4.16
548612,22613,PACK OF 20 SPACEBOY NAPKINS,1,2011-04-01 11:34:00,0.85,United Kingdom,0.85
558057,21155,RED RETROSPOT PEG BAG,4,2011-06-24 14:57:00,2.55,United Kingdom,10.2
579840,23201,JUMBO BAG ALPHABET,10,2011-11-30 16:19:00,2.08,United Kingdom,20.8
548185,21181,PLEASE ONE PERSON METAL SIGN,12,2011-03-29 14:58:00,2.1,United Kingdom,25.200000000000003
540813,20982,12 PENCILS TALL TUBE SKULLS,3,2011-01-11 12:41:00,0.85,United Kingdom,2.55
569998,22573,STAR WOODEN CHRISTMAS DECORATION,24,2011-10-07 08:12:00,0.85,Spain,20.4
549443,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-04-08 12:56:00,8.5,United Kingdom,17.0
576618,22216,T-LIGHT HOLDER WHITE LACE,1,2011-11-15 17:00:00,1.63,United Kingdom,1.63
576617,21327,SKULLS WRITING SET ,1,2011-11-15 16:57:00,3.29,United Kingdom,3.29
547019,20996,JAZZ HEARTS ADDRESS BOOK,5,2011-03-18 14:54:00,0.42,United Kingdom,2.1
550169,22567,20 DOLLY PEGS RETROSPOT,1,2011-04-14 16:41:00,1.45,United Kingdom,1.45
538171,21211,SET OF 72 SKULL PAPER  DOILIES,1,2010-12-09 20:01:00,1.45,United Kingdom,1.45
569214,22299,PIG KEYRING WITH LIGHT & SOUND ,48,2011-10-02 12:22:00,1.25,United Kingdom,60.0
C546758,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-03-16 13:47:00,2.1,United Kingdom,-2.1
561280,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-07-26 12:24:00,0.55,United Kingdom,13.200000000000001
543000,21843,RED RETROSPOT CAKE STAND,1,2011-02-02 12:17:00,20.79,United Kingdom,20.79
572669,23372,SET 36 COLOUR PENCILS DOLLY GIRL,3,2011-10-25 13:10:00,1.25,United Kingdom,3.75
554986,22470,HEART OF WICKER LARGE,5,2011-05-29 12:35:00,2.95,United Kingdom,14.75
573347,21213,PACK OF 72 SKULL CAKE CASES,3,2011-10-30 12:26:00,0.55,United Kingdom,1.6500000000000001
572035,22714,CARD BIRTHDAY COWBOY,72,2011-10-20 12:03:00,0.36,Netherlands,25.919999999999998
552338,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-05-09 11:51:00,3.25,United Kingdom,3.25
573915,20717,STRAWBERRY SHOPPER BAG,1,2011-11-01 15:55:00,1.25,United Kingdom,1.25
577358,23310,BUBBLEGUM RING ASSORTED,4,2011-11-18 15:59:00,0.83,United Kingdom,3.32
562713,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-08-08 15:17:00,2.55,United Kingdom,61.199999999999996
573396,16236,KITTY PENCIL ERASERS,1,2011-10-30 15:13:00,0.21,United Kingdom,0.21
574093,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-11-03 09:43:00,0.55,France,13.200000000000001
562368,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-04 14:06:00,0.55,United Kingdom,13.200000000000001
569208,21466,RED FLOWER CROCHET FOOD COVER,1,2011-10-02 11:10:00,3.75,United Kingdom,3.75
539856,22686,FRENCH BLUE METAL DOOR SIGN No,2,2010-12-22 14:41:00,0.0,United Kingdom,0.0
537567,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-12-07 11:59:00,2.1,United Kingdom,2.1
574169,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-03 11:40:00,4.95,United Kingdom,14.850000000000001
561390,22380,TOY TIDY SPACEBOY  ,5,2011-07-27 09:52:00,2.1,United Kingdom,10.5
565397,21888,BINGO SET,1,2011-09-02 16:43:00,3.75,United Kingdom,3.75
546884,21328,BALLOONS  WRITING SET ,3,2011-03-17 18:08:00,3.29,United Kingdom,9.870000000000001
559693,22246,MAGIC GARDEN FELT GARLAND ,1,2011-07-11 16:21:00,1.63,United Kingdom,1.63
560256,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-07-17 13:24:00,0.83,United Kingdom,3.32
536544,84086C,PINK/PURPLE RETRO RADIO,1,2010-12-01 14:32:00,4.21,United Kingdom,4.21
568567,22107,PIZZA PLATE IN BOX,7,2011-09-27 18:41:00,3.29,United Kingdom,23.03
568314,22834,HAND WARMER BABUSHKA DESIGN,2,2011-09-26 12:58:00,2.1,United Kingdom,4.2
558382,22604,SET OF 4 NAPKIN CHARMS CUTLERY,32,2011-06-28 17:28:00,2.1,United Kingdom,67.2
540154,21773,DECORATIVE ROSE BATHROOM BOTTLE,4,2011-01-05 11:30:00,1.28,United Kingdom,5.12
577497,23115,RED APPLES CHOPPING BOARD   ,1,2011-11-20 12:22:00,4.95,United Kingdom,4.95
540646,22134,MINI LADLE LOVE HEART RED ,5,2011-01-10 14:32:00,0.43,United Kingdom,2.15
576213,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-14 12:47:00,0.85,United Kingdom,8.5
560772,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2011-07-20 16:12:00,5.4,United Kingdom,5.4
C558901,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-07-04 16:07:00,4.95,United Kingdom,-4.95
544885,22766,PHOTO FRAME CORNICE,8,2011-02-24 11:38:00,2.95,United Kingdom,23.6
568703,22069,BROWN  PIRATE TREASURE CHEST ,4,2011-09-28 15:21:00,1.65,United Kingdom,6.6
538638,21817,GLITTER CHRISTMAS TREE,3,2010-12-13 14:16:00,0.85,United Kingdom,2.55
C552805,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-6,2011-05-11 12:34:00,2.95,United Kingdom,-17.700000000000003
562031,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-08-01 17:37:00,1.25,United Kingdom,1.25
543800,22523,CHILDS GARDEN FORK PINK,1,2011-02-13 11:36:00,0.85,United Kingdom,0.85
581412,22303,COFFEE MUG APPLES DESIGN,6,2011-12-08 14:38:00,2.55,United Kingdom,15.299999999999999
553859,84984B,RED PEONY CUSHION COVER ,4,2011-05-19 13:35:00,4.65,United Kingdom,18.6
574314,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,2011-11-03 17:48:00,0.85,United Kingdom,30.599999999999998
537823,90018B,GOLD M.O.P ORBIT DROP EARRINGS,1,2010-12-08 14:25:00,4.24,United Kingdom,4.24
540255,70006,LOVE HEART POCKET WARMER,1,2011-01-05 16:50:00,1.66,United Kingdom,1.66
559297,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-07-07 12:36:00,1.25,United Kingdom,15.0
549120,21899,"KEY FOB , GARAGE DESIGN",2,2011-04-06 13:28:00,0.65,United Kingdom,1.3
562571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-07 12:21:00,2.95,United Kingdom,5.9
543040,21980,PACK OF 12 RED RETROSPOT TISSUES ,6,2011-02-02 17:06:00,0.29,United Kingdom,1.7399999999999998
537897,POST,POSTAGE,1,2010-12-09 10:37:00,18.0,France,18.0
565610,23437,GIFT BAG LARGE 50'S CHRISTMAS,12,2011-09-05 14:56:00,1.25,United Kingdom,15.0
549014,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-04-05 15:00:00,2.95,United Kingdom,2.95
572549,21934,SKULL SHOULDER BAG,4,2011-10-24 17:03:00,1.63,United Kingdom,6.52
568057,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-09-23 12:56:00,4.13,United Kingdom,4.13
577141,22961,JAM MAKING SET PRINTED,12,2011-11-18 09:11:00,1.45,United Kingdom,17.4
552674,37340,MULTICOLOUR SPRING FLOWER MUG,1,2011-05-10 15:07:00,8.29,United Kingdom,8.29
580999,37448,CERAMIC CAKE DESIGN SPOTTED MUG,6,2011-12-06 17:49:00,1.49,United Kingdom,8.94
551134,84859A,SILVER DISCO HANDBAG,5,2011-04-26 13:02:00,1.95,United Kingdom,9.75
550187,23051,RECYCLED ACAPULCO MAT BLUE,5,2011-04-14 18:40:00,8.25,Germany,41.25
545338,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-03-01 17:32:00,4.15,United Kingdom,8.3
537391,21354,TOAST ITS - BEST MUM,3,2010-12-06 13:53:00,1.25,United Kingdom,3.75
574950,23083,SET 6 PAPER TABLE LANTERN STARS ,2,2011-11-08 09:29:00,7.46,United Kingdom,14.92
573579,21156,RETROSPOT CHILDRENS APRON,1,2011-10-31 14:19:00,1.95,United Kingdom,1.95
542927,22501,PICNIC BASKET WICKER LARGE,2,2011-02-02 10:06:00,9.95,United Kingdom,19.9
547020,22992,REVOLVER WOODEN RULER ,12,2011-03-18 15:42:00,1.95,United Kingdom,23.4
560209,21172,PARTY METAL SIGN ,2,2011-07-15 14:05:00,1.45,United Kingdom,2.9
573937,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-02 10:40:00,0.42,United Kingdom,5.04
559167,23171,REGENCY TEA PLATE GREEN ,48,2011-07-06 16:54:00,1.45,United Kingdom,69.6
540509,20992,JAZZ HEARTS PURSE NOTEBOOK,5,2011-01-09 11:27:00,0.85,United Kingdom,4.25
580367,84915,HAND TOWEL PINK FLOWER AND DAISY,2,2011-12-02 16:39:00,4.13,United Kingdom,8.26
554839,21116,OWL DOORSTOP,2,2011-05-26 17:15:00,4.95,United Kingdom,9.9
560225,21724,PANDA AND BUNNIES STICKER SHEET,1,2011-07-15 16:27:00,0.79,United Kingdom,0.79
575989,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2011-11-13 14:20:00,8.5,United Kingdom,8.5
540839,22267,EASTER DECORATION EGG BUNNY ,2,2011-01-11 15:42:00,1.25,United Kingdom,2.5
541584,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-01-19 14:12:00,5.79,United Kingdom,5.79
C571695,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2011-10-18 14:46:00,0.55,United Kingdom,-13.200000000000001
537240,22338,STAR DECORATION PAINTED ZINC ,2,2010-12-06 10:08:00,1.28,United Kingdom,2.56
555359,22469,HEART OF WICKER SMALL,4,2011-06-02 14:04:00,1.65,United Kingdom,6.6
548210,22200,FRYING PAN PINK POLKADOT,1,2011-03-29 17:23:00,4.25,United Kingdom,4.25
536638,21159,MOODY BOY  DOOR HANGER ,12,2010-12-02 11:41:00,1.45,United Kingdom,17.4
552234,22024,RAINY LADIES BIRTHDAY CARD,1,2011-05-06 16:01:00,0.83,United Kingdom,0.83
555340,15039,SANDALWOOD FAN,5,2011-06-02 11:33:00,0.85,United Kingdom,4.25
575642,21625,VINTAGE UNION JACK APRON,3,2011-11-10 14:07:00,6.95,United Kingdom,20.85
552005,21166,COOK WITH WINE METAL SIGN ,24,2011-05-05 16:34:00,2.08,United Kingdom,49.92
547703,85049G,CHOCOLATE BOX RIBBONS ,12,2011-03-24 17:10:00,1.25,Spain,15.0
552574,21668,RED STRIPE CERAMIC DRAWER KNOB,96,2011-05-10 12:20:00,1.06,United Kingdom,101.76
564729,22209,WOOD STAMP SET HAPPY BIRTHDAY,4,2011-08-28 12:44:00,0.83,United Kingdom,3.32
575739,20781,GOLD EAR MUFF HEADPHONES,1,2011-11-11 09:05:00,10.79,United Kingdom,10.79
558372,48184,DOORMAT ENGLISH ROSE ,2,2011-06-28 15:47:00,7.95,United Kingdom,15.9
536860,22158,3 HEARTS HANGING DECORATION RUSTIC,13,2010-12-03 10:43:00,2.95,United Kingdom,38.35
559168,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,2011-07-06 17:05:00,1.65,United Kingdom,4.949999999999999
547250,79190B,RETRO PLASTIC POLKA TRAY,5,2011-03-22 09:30:00,0.83,United Kingdom,4.1499999999999995
546117,20868,SILVER FABRIC MIRROR,3,2011-03-09 13:56:00,1.25,United Kingdom,3.75
555195,16161P,WRAP ENGLISH ROSE ,25,2011-06-01 11:27:00,0.42,United Kingdom,10.5
550006,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-04-14 10:10:00,0.55,United Kingdom,0.55
539764,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-12-22 11:07:00,0.42,United Kingdom,21.0
572058,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2,2011-10-20 12:43:00,1.25,United Kingdom,2.5
563404,23188,VINTAGE  2 METER FOLDING RULER,36,2011-08-16 11:04:00,1.65,United Kingdom,59.4
556237,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2,2011-06-09 15:34:00,1.63,United Kingdom,3.26
548542,22358,KINGS CHOICE TEA CADDY ,6,2011-03-31 18:05:00,2.95,United Kingdom,17.700000000000003
560018,22961,JAM MAKING SET PRINTED,1,2011-07-14 12:52:00,1.45,United Kingdom,1.45
C570290,22384,LUNCH BAG PINK POLKADOT,-10,2011-10-10 11:54:00,1.65,United Kingdom,-16.5
562101,23179,CLOCK MAGNET MUM'S KITCHEN,6,2011-08-02 14:04:00,2.89,United Kingdom,17.34
573904,35819P,"ACRYLIC HANGING JEWEL,PINK",10,2011-11-01 14:54:00,0.38,United Kingdom,3.8
556107,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2011-06-08 17:09:00,0.42,United Kingdom,10.5
542911,21380,WOODEN HAPPY BIRTHDAY GARLAND,18,2011-02-01 15:41:00,2.95,Sweden,53.1
556531,21166,COOK WITH WINE METAL SIGN ,12,2011-06-13 11:49:00,2.08,United Kingdom,24.96
563920,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-08-21 14:00:00,1.25,United Kingdom,7.5
558195,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-27 12:32:00,1.45,United Kingdom,17.4
577312,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-11-18 13:18:00,7.95,United Kingdom,31.8
573872,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-01 12:35:00,1.25,United Kingdom,15.0
C569941,23412,HEART MIRROR ANTIQUE WHITE,-2,2011-10-06 18:06:00,7.5,United Kingdom,-15.0
547964,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,2011-03-28 15:45:00,0.83,United Kingdom,0.83
547381,21828,EIGHT PIECE SNAKE  SET,8,2011-03-22 15:25:00,1.25,United Kingdom,10.0
565366,20727,LUNCH BAG  BLACK SKULL.,10,2011-09-02 14:56:00,1.65,United Kingdom,16.5
554286,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-23 14:16:00,1.95,United Kingdom,19.5
540981,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-01-12 15:25:00,2.95,United Kingdom,17.700000000000003
558533,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-06-30 11:49:00,8.95,United Kingdom,35.8
549100,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-04-06 11:14:00,3.29,United Kingdom,3.29
566279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-11 14:09:00,2.95,United Kingdom,17.700000000000003
572212,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-21 12:25:00,1.25,United Kingdom,15.0
547703,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-24 17:10:00,2.95,Spain,17.700000000000003
536876,22255,FELT TOADSTOOL  SMALL,1,2010-12-03 11:36:00,1.66,United Kingdom,1.66
C556295,23209,LUNCH BAG DOILEY PATTERN ,-1,2011-06-10 09:37:00,1.65,United Kingdom,-1.65
552520,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-05-09 16:34:00,1.63,United Kingdom,1.63
563061,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-08-11 15:25:00,1.45,United Kingdom,17.4
568585,21935,SUKI  SHOULDER BAG,10,2011-09-28 10:14:00,1.65,United Kingdom,16.5
561322,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2011-07-26 13:03:00,2.95,United Kingdom,17.700000000000003
576014,23103,JINGLE BELL HEART DECORATION,3,2011-11-13 14:29:00,1.65,United Kingdom,4.949999999999999
572746,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2011-10-25 16:30:00,2.95,United Kingdom,8.850000000000001
557605,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-06-21 12:06:00,2.55,EIRE,61.199999999999996
569849,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-10-06 13:49:00,4.95,United Kingdom,19.8
555719,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-06-06 15:31:00,1.65,Germany,13.2
540646,22571,ROCKING HORSE RED CHRISTMAS ,6,2011-01-10 14:32:00,1.66,United Kingdom,9.959999999999999
575477,22023,EMPIRE BIRTHDAY CARD,1,2011-11-09 16:14:00,0.83,United Kingdom,0.83
573346,11001,ASSTD DESIGN RACING CAR PEN,1,2011-10-30 12:18:00,1.69,United Kingdom,1.69
566276,22982,PANTRY PASTRY BRUSH,12,2011-09-11 14:00:00,1.25,United Kingdom,15.0
563544,21912,VINTAGE SNAKES & LADDERS,36,2011-08-17 12:10:00,3.39,United Kingdom,122.04
553832,22040,BOTANICAL ROSE GIFT WRAP,25,2011-05-19 11:38:00,0.42,United Kingdom,10.5
